name,country,latitude,longitude,near_hotspot,hotspot_info
,Afghanistan,34.61215,69.28213,False,
,Afghanistan,34.8987,69.31293,False,
,Afghanistan,34.01003,69.19211,False,
,Afghanistan,34.00988,69.19333,False,
,Afghanistan,34.00242,69.09189,False,
,Afghanistan,31.59884,64.37601,False,
,Afghanistan,31.59182,64.37536,False,
,Afghanistan,31.61716,64.36652,False,
,Afghanistan,31.62151,64.36244,False,
,Afghanistan,31.59838,64.36179,False,
,Afghanistan,34.71609,69.3307,False,
,Afghanistan,34.67658,69.34143,False,
,Afghanistan,34.67174,69.36526,False,
,Afghanistan,34.64232,69.36082,False,
,Afghanistan,34.646,69.39446,False,
,Afghanistan,37.11151,70.58274,False,
,Afghanistan,31.621,65.76505,False,
,Afghanistan,34.59953,69.23614,False,
,Afghanistan,33.95913,69.31627,False,
,Afghanistan,34.00664,68.98644,False,
,Afghanistan,34.77988,69.18366,False,
,Afghanistan,34.72845,69.19119,False,
,Afghanistan,34.72848,69.19376,False,
,Afghanistan,34.72783,69.20029,False,
,Afghanistan,34.69634,69.21916,False,
,Afghanistan,34.64692,69.23397,False,
,Afghanistan,34.66112,69.13663,False,
,Afghanistan,34.67419,69.20495,False,
,Afghanistan,34.60411,69.21696,False,
,Afghanistan,34.58026,69.25225,False,
,Afghanistan,36.90792,70.88801,False,
,Afghanistan,36.8965,70.83261,False,
,Afghanistan,35.10001,69.2584,False,
,Afghanistan,35.12949,69.2475,False,
,Afghanistan,34.99896,69.15614,False,
,Afghanistan,36.52929,70.94797,False,
,Afghanistan,36.92374,72.24419,False,
,Afghanistan,37.57845,71.49863,False,
,Afghanistan,37.14651,74.01002,False,
,Afghanistan,37.61686,71.50601,False,
,Afghanistan,34.43024,70.43332,False,
,Afghanistan,37.77192,71.5395,False,
,Afghanistan,36.98288,72.40985,False,
,Afghanistan,36.98511,72.47874,False,
,Afghanistan,34.82625,68.04097,False,
,Afghanistan,34.79159,69.65528,False,
,Afghanistan,36.95561,72.32364,False,
,Afghanistan,37.90236,71.37973,False,
,Afghanistan,37.6257,71.51428,False,
,Afghanistan,36.92382,72.24389,False,
,Afghanistan,37.69786,71.53901,False,
,Afghanistan,37.75442,71.53607,False,
,Afghanistan,34.52313,69.11475,False,
,Afghanistan,34.12038,70.53695,False,
,Afghanistan,32.50691,67.53715,False,
,Afghanistan,34.46133,70.44347,False,
,Afghanistan,34.47336,69.12763,False,
,Afghanistan,36.92357,72.24384,False,
,Afghanistan,36.9513,72.31977,False,
,Afghanistan,34.4224,68.82523,False,
,Afghanistan,35.62804,69.2816,False,
,Afghanistan,35.24849,69.42571,False,
,Afghanistan,34.77388,69.53669,False,
,Afghanistan,34.76445,66.79255,False,
,Afghanistan,36.70682,69.62793,False,
,Afghanistan,34.37645,62.36387,False,
,Afghanistan,34.37885,62.37907,False,
,Afghanistan,37.69123,71.49475,False,
,Syria,35.50111,39.94181,False,
,Syria,35.57777,39.86437,False,
,Syria,35.52007,39.88766,False,
,Syria,35.50518,39.89051,False,
,Syria,35.62919,39.78967,False,
,Syria,35.62624,39.79764,False,
,Syria,35.60962,39.82106,False,
,Syria,35.59886,39.82063,False,
,Syria,35.80249,39.64639,False,
,Syria,35.80308,39.64683,False,
,Syria,35.81143,39.6214,False,
,Syria,36.03871,40.62817,False,
,Syria,36.04714,40.73345,False,
,Syria,36.04679,40.71836,False,
,Syria,36.04712,40.71883,False,
,Syria,36.38881,41.14773,False,
,Syria,36.38835,41.14756,False,
,Syria,36.06793,40.74164,False,
,Syria,36.07008,40.61011,False,
,Syria,36.07008,40.61064,False,
,Syria,36.09261,40.62924,False,
,Syria,35.27989,40.28591,False,
,Syria,35.34153,40.19014,False,
,Syria,34.68307,40.83193,False,
,Syria,34.51573,40.92922,False,
,Syria,35.87106,39.28923,False,
,Syria,34.74289,40.7906,False,
,Syria,34.74226,40.79,False,
,Syria,34.84564,37.25051,False,
,Syria,34.81857,37.52032,False,
,Syria,36.6885,40.20118,False,
,Syria,37.00718,41.99148,False,
,Syria,35.34154,40.12378,False,
,Syria,35.34197,40.12331,False,
,Syria,36.51636,40.76303,False,
,Syria,36.52481,40.72834,False,
,Syria,36.52536,40.72897,False,
,Syria,35.51073,35.78823,False,
,Syria,35.51082,35.78906,False,
,Syria,36.20439,37.09997,False,
,Syria,37.01557,41.96018,False,
,Syria,36.80641,42.06898,False,
,Syria,37.05789,41.26284,False,
,Syria,37.05707,41.24076,False,
,Syria,37.05734,41.24156,False,
,Syria,37.05819,41.23822,False,
,Syria,37.05776,41.23852,False,
,Syria,37.04615,41.21256,False,
,Syria,36.00809,41.09353,False,
,Syria,35.95015,40.48352,False,
,Syria,33.82288,36.5126,False,
,Syria,33.57766,36.39382,False,
,Syria,33.6422,36.29684,False,
,Syria,33.27573,36.51971,False,
,Syria,36.89242,38.35555,False,
,Syria,36.52196,40.72809,False,
,Syria,36.48117,40.73577,False,
,Syria,36.49163,40.82239,False,
,Syria,36.48547,40.73132,False,
,Syria,36.48251,40.72088,False,
,Syria,35.76098,39.62288,False,
,Syria,35.75734,39.60217,False,
,Syria,35.95171,39.86235,False,
,Syria,35.93807,36.87247,False,
,Syria,35.50383,39.93752,False,
,Syria,35.53287,39.89953,False,
,Syria,35.54515,39.85938,False,
,Syria,35.63208,39.83679,False,
,Syria,35.65142,39.84797,False,
,Syria,35.64409,39.86589,False,
,Syria,35.65014,39.86308,False,
,Syria,35.34277,40.11502,False,
,Syria,35.34095,40.12329,False,
,Syria,35.54857,39.85594,False,
,Syria,35.62575,39.78975,False,
,Syria,36.398,41.14792,False,
,Syria,36.38849,41.1484,False,
,Syria,35.6046,39.81544,False,
,Syria,35.6068,39.81531,False,
,Syria,35.61075,39.82179,False,
,Syria,35.6492,39.86994,False,
,Syria,35.62245,39.88,False,
,Syria,35.76565,39.79524,False,
,Syria,35.76097,39.7956,False,
,Syria,35.90616,39.95552,False,
,Syria,35.79511,39.66948,False,
,Syria,35.78625,39.73567,False,
,Syria,35.78522,39.73705,False,
,Syria,35.78824,39.73002,False,
,Syria,35.76521,39.63322,False,
,Syria,36.29447,41.09602,False,
,Syria,36.28546,41.14705,False,
,Syria,35.98854,39.741,False,
,Syria,36.02052,39.84382,False,
,Syria,36.02988,39.83314,False,
,Syria,35.98589,40.51417,False,
,Syria,35.99914,40.62801,False,
,Syria,35.96736,40.60223,False,
,Syria,34.7697,37.55829,False,
,Syria,36.59671,40.93008,False,
,Syria,36.62669,40.98765,False,
,Syria,36.6142,40.92992,False,
,Syria,36.60675,41.09332,False,
,Syria,36.46923,40.83312,False,
,Syria,36.59843,40.88821,False,
,Syria,36.38292,41.05279,False,
,Syria,35.42039,40.04367,False,
,Syria,35.36093,40.16111,False,
,Syria,36.39542,41.14864,False,
,Syria,36.38868,41.15673,False,
,Syria,36.40938,41.10059,False,
,Syria,36.13548,40.6777,False,
,Syria,36.14438,40.68839,False,
,Syria,36.12814,40.66515,False,
,Syria,36.1009,40.69464,False,
,Syria,36.0576,40.66827,False,
,Syria,36.0587,40.64526,False,
,Syria,36.06481,40.71486,False,
,Syria,36.01748,41.20781,False,
,Syria,35.98528,41.13249,False,
,Syria,36.04997,41.18976,False,
,Syria,34.39985,40.96424,False,
,Syria,34.56075,40.93589,False,
,Syria,34.55485,40.95108,False,
,Syria,34.55656,40.95635,False,
,Syria,36.40842,41.10533,False,
,Syria,35.18221,40.42923,False,
,Syria,35.19564,40.45152,False,
,Syria,36.05497,40.55023,False,
,Syria,36.02859,40.61608,False,
,Syria,36.02841,40.61681,False,
,Syria,36.04342,40.59803,False,
,Syria,36.1263,40.57332,False,
,Syria,36.145,40.60476,False,
,Syria,36.10685,40.44337,False,
,Syria,36.09283,40.50069,False,
,Syria,36.0924,40.59242,False,
,Syria,36.24203,40.30349,False,
,Syria,34.4973,40.95264,False,
,Syria,34.93863,40.58784,False,
,Syria,34.93902,40.58877,False,
,Syria,35.23943,40.36639,False,
,Syria,35.36481,40.18372,False,
,Syria,35.28343,40.28285,False,
,Syria,35.31588,40.24891,False,
,Syria,35.30449,40.24929,False,
,Syria,35.30766,40.26226,False,
,Syria,35.31051,40.26399,False,
,Syria,35.33503,40.18525,False,
,Syria,35.33674,40.19159,False,
,Syria,34.50906,40.93717,False,
,Syria,34.46814,40.96138,False,
,Syria,34.4954,40.93495,False,
,Syria,34.49578,40.93673,False,
,Syria,34.77031,40.72893,False,
,Syria,35.13139,37.95317,False,
,Syria,34.76612,38.30052,False,
,Syria,34.58865,38.28591,False,
,Syria,34.5688,38.26361,False,
,Syria,34.53697,40.96381,False,
,Syria,34.52831,40.85005,False,
,Syria,34.7411,40.80912,False,
,Syria,34.74043,40.79177,False,
,Syria,34.63811,40.87421,False,
,Syria,34.71246,40.82696,False,
,Syria,34.70599,40.83719,False,
,Syria,34.46127,40.96611,False,
,Syria,34.4611,40.96671,False,
,Syria,34.51449,40.95127,False,
,Syria,34.49692,40.95284,False,
,Syria,34.85899,37.30251,False,
,Syria,34.91573,37.29891,False,
,Syria,34.82517,37.22347,False,
,Syria,34.87677,37.36986,False,
,Syria,34.83715,37.32019,False,
,Syria,34.7743,37.3484,False,
,Syria,34.82594,37.24565,False,
,Syria,34.72571,37.24827,False,
,Syria,35.24059,40.36899,False,
,Syria,35.45352,40.0833,False,
,Syria,35.39323,40.18721,False,
,Syria,35.38186,40.17934,False,
,Syria,35.85629,39.3717,False,
,Syria,35.03962,40.47737,False,
,Syria,34.59498,40.93951,False,
,Syria,34.44858,40.92184,False,
,Syria,34.83958,37.4711,False,
,Syria,35.97762,41.24723,False,
,Syria,36.48367,40.86747,False,
,Syria,35.96181,41.20396,False,
,Syria,34.45708,40.90838,False,
,Syria,34.91033,35.92744,False,
,Syria,34.87307,35.89099,False,
,Syria,34.87339,35.89079,False,
,Syria,34.91169,35.88532,False,
,Syria,34.78062,37.31678,False,
,Syria,34.91154,37.19276,False,
,Syria,34.92418,37.32668,False,
,Syria,34.93288,37.31221,False,
,Syria,34.86107,37.40509,False,
,Syria,34.85038,37.36693,False,
,Syria,36.66492,40.34372,False,
,Syria,33.53535,36.19673,True,Qatana (4 events)
,Syria,35.27928,36.74681,False,
,Syria,33.52823,36.32579,True,Damascus (26 events)
,Syria,36.64737,40.28195,False,
,Syria,36.7091,40.16323,False,
,Syria,36.76583,40.1162,False,
,Syria,36.74305,40.09523,False,
,Syria,36.76182,40.08708,False,
,Syria,36.7669,40.07063,False,
,Syria,36.78562,40.0437,False,
,Syria,36.804,40.02567,False,
,Syria,34.73999,37.26577,False,
,Syria,34.77724,37.38458,False,
,Syria,34.75542,37.3711,False,
,Syria,37.01139,41.98223,False,
,Syria,36.76809,40.01129,False,
,Syria,36.79169,39.97816,False,
,Syria,36.7379,40.15443,False,
,Syria,36.7602,40.17004,False,
,Syria,36.76487,40.14839,False,
,Syria,36.7258,40.09003,False,
,Syria,36.69329,40.23103,False,
,Syria,36.69123,40.20308,False,
,Syria,36.66292,40.30883,False,
,Syria,36.66353,40.28814,False,
,Syria,36.66411,40.28875,False,
,Syria,36.63813,40.24203,False,
,Syria,36.67813,40.24768,False,
,Syria,36.67887,40.24508,False,
,Syria,36.63808,40.35582,False,
,Syria,36.65252,40.36782,False,
,Syria,36.65602,40.36764,False,
,Syria,36.87018,40.33045,False,
,Syria,36.88945,40.3515,False,
,Syria,36.88545,40.33399,False,
,Syria,36.92053,40.4159,False,
,Syria,36.89494,40.29434,False,
,Syria,36.91338,40.33438,False,
,Syria,36.93121,40.33922,False,
,Syria,37.08051,41.62918,False,
,Syria,37.08006,41.71976,False,
,Syria,37.05617,41.68612,False,
,Syria,36.94466,41.96515,False,
,Syria,36.93224,41.89681,False,
,Syria,36.92761,41.88318,False,
,Syria,36.97827,41.98859,False,
,Syria,36.99997,41.95069,False,
,Syria,37.01165,41.93345,False,
,Syria,36.84729,41.95278,False,
,Syria,36.97657,42.24606,False,
,Syria,36.99373,42.21826,False,
,Syria,36.99393,42.21764,False,
,Syria,36.994,42.21711,False,
,Syria,36.81089,42.06614,False,
,Syria,36.81147,42.06603,False,
,Syria,36.80924,42.06004,False,
,Syria,36.81549,41.98029,False,
,Syria,36.81659,41.9526,False,
,Syria,36.90456,42.05242,False,
,Syria,36.81379,42.05423,False,
,Syria,37.15479,42.29153,False,
,Syria,36.58363,40.6879,False,
,Syria,36.5532,40.62266,False,
,Syria,36.53944,40.62064,False,
,Syria,37.18002,42.31569,False,
,Syria,37.27667,42.19006,False,
,Syria,36.87108,41.3127,False,
,Syria,37.02922,41.471,False,
,Syria,37.02919,41.45677,False,
,Syria,37.03329,41.49435,False,
,Syria,37.0243,41.37889,False,
,Syria,37.02476,41.37663,False,
,Syria,37.05356,41.30247,False,
,Syria,37.05754,41.26408,False,
,Syria,37.05167,41.23513,False,
,Syria,37.05087,41.23336,False,
,Syria,37.04982,41.2587,False,
,Syria,36.48826,40.73119,False,
,Syria,36.48101,40.74077,False,
,Syria,36.47473,40.74854,False,
,Syria,36.48313,40.73841,False,
,Syria,36.48935,40.71687,False,
,Syria,36.49045,40.71948,False,
,Syria,37.0639,41.11744,False,
,Syria,37.04667,41.1612,False,
,Syria,37.04714,41.16125,False,
,Syria,37.04617,41.21289,False,
,Syria,37.03355,41.22562,False,
,Syria,36.95053,41.18258,False,
,Syria,36.89894,41.11775,False,
,Syria,36.55856,40.64866,False,
,Syria,36.55714,40.64637,False,
,Syria,36.65862,40.61773,False,
,Syria,36.37522,41.14585,False,
,Syria,36.51984,40.73309,False,
,Syria,36.52108,40.72819,False,
,Syria,36.50986,40.73535,False,
,Syria,36.27916,40.7108,False,
,Syria,36.2797,40.71079,False,
,Syria,35.98599,40.00309,False,
,Syria,36.52563,40.71527,False,
,Syria,36.49471,40.83744,False,
,Syria,36.4905,40.79208,False,
,Syria,36.50334,40.76719,False,
,Syria,36.46659,40.76275,False,
,Syria,36.47531,40.75409,False,
,Syria,36.48387,40.7625,False,
,Syria,36.48657,40.75878,False,
,Syria,36.48362,40.72118,False,
,Syria,35.41822,36.08239,False,
,Syria,35.39491,36.08316,False,
,Syria,35.92744,35.98546,False,
,Syria,36.43787,37.23061,False,
,Syria,36.17354,37.08734,False,
,Syria,33.43876,36.28278,True,Damascus (26 events)
,Syria,36.48921,40.71932,False,
,Syria,36.4894,40.71862,False,
,Syria,36.4886,40.72072,False,
,Syria,36.51619,40.76421,False,
,Syria,36.53067,40.7368,False,
,Syria,36.52857,40.75455,False,
,Syria,36.37915,41.14577,False,
,Syria,36.37884,41.1437,False,
,Syria,37.17608,42.14959,False,
,Syria,37.17431,42.14625,False,
,Syria,37.18265,42.14067,False,
,Syria,35.61045,36.1407,True,Al Haffa (1 events)
,Syria,35.6252,36.1728,False,
,Syria,35.57681,36.17071,False,
,Syria,35.13554,35.95383,False,
,Syria,35.13701,35.9516,False,
,Syria,35.04892,36.03191,False,
,Syria,35.04418,35.97743,False,
,Syria,35.06103,36.00596,False,
,Syria,34.86289,35.98416,False,
,Syria,34.87069,35.9798,False,
,Syria,37.06283,42.25986,False,
,Syria,37.06158,42.30696,False,
,Syria,35.32051,35.99447,False,
,Syria,34.91518,36.02926,False,
,Syria,34.84278,35.95373,False,
,Syria,34.86573,35.94427,False,
,Syria,34.83873,35.97196,False,
,Syria,34.83846,35.96593,False,
,Syria,34.83521,36.00412,False,
,Syria,34.83818,35.99841,False,
,Syria,34.83769,36.0094,False,
,Syria,34.83811,36.00867,False,
,Syria,34.82135,36.0318,False,
,Syria,34.8222,36.032,False,
,Syria,34.81658,36.02247,False,
,Syria,34.83865,35.98972,False,
,Syria,34.87772,36.01417,False,
,Syria,37.17857,42.14501,False,
,Syria,34.87812,36.01491,False,
,Syria,34.87243,35.99067,False,
,Syria,34.88039,35.99113,False,
,Syria,35.10891,35.9539,False,
,Syria,35.07904,35.9296,False,
,Syria,35.13388,36.00739,False,
,Syria,35.19238,36.00257,False,
,Syria,35.15761,36.01247,False,
,Syria,35.14637,36.01997,False,
,Syria,35.14721,36.02363,False,
,Syria,35.16486,36.05753,False,
,Syria,35.16378,36.05856,False,
,Syria,35.15824,36.11411,False,
,Syria,35.16691,36.1018,False,
,Syria,35.16854,36.10467,False,
,Syria,34.88092,35.95909,False,
,Syria,35.17807,36.1278,False,
,Syria,35.16938,36.14991,False,
,Syria,35.16766,36.15052,False,
,Syria,35.17011,36.21576,False,
,Syria,35.17203,36.21917,False,
,Syria,35.35518,36.267,False,
,Syria,35.35584,36.26605,False,
,Syria,35.34824,36.25666,False,
,Syria,35.07576,36.18014,False,
,Syria,35.0347,35.98822,False,
,Syria,35.04951,36.0002,False,
,Syria,35.05696,35.9745,False,
,Syria,35.05486,35.97018,False,
,Syria,35.05344,35.94481,False,
,Syria,35.10233,35.98889,False,
,Syria,35.03848,35.95029,False,
,Syria,35.01502,35.95642,False,
,Syria,35.00895,35.95152,False,
,Syria,35.02202,35.97775,False,
,Syria,34.97218,35.87802,False,
,Syria,34.97104,35.91231,False,
,Syria,34.94524,35.94843,False,
,Syria,34.8989,35.97232,False,
,Syria,34.89732,35.97592,False,
,Syria,34.8068,36.10746,False,
,Syria,34.8283,36.14092,False,
,Syria,35.46345,36.00311,False,
,Syria,35.49062,36.00303,False,
,Syria,35.49129,36.00297,False,
,Syria,35.48416,35.96508,False,
,Syria,35.5203,35.99881,True,Al Haffa (1 events)
,Syria,35.52566,36.00889,True,Al Haffa (1 events)
,Syria,35.54289,35.99698,True,Al Haffa (1 events)
,Syria,35.54984,36.02115,True,Al Haffa (1 events)
,Syria,35.59065,36.06858,True,Al Haffa (1 events)
,Syria,35.2808,36.38094,False,
,Syria,35.19398,36.38503,False,
,Syria,35.22329,36.3481,False,
,Syria,35.19407,36.16601,False,
,Syria,35.215,36.11263,False,
,Syria,35.18866,36.15003,False,
,Syria,35.1152,35.99702,False,
,Syria,35.1075,35.98951,False,
,Syria,34.87001,36.20025,False,
,Syria,34.85897,36.14869,False,
,Syria,34.86552,36.15161,False,
,Syria,34.89501,36.14442,False,
,Syria,35.11117,36.00858,False,
,Syria,35.10992,36.05129,False,
,Syria,34.98721,36.00386,False,
,Syria,34.99535,36.11968,False,
,Syria,35.17611,36.33254,False,
,Syria,35.16908,36.30987,False,
,Syria,35.13624,36.21912,False,
,Syria,35.11066,36.16748,False,
,Syria,35.04415,36.22048,False,
,Syria,33.50728,36.28981,True,Damascus (26 events)
,Syria,34.90395,36.09328,False,
,Syria,35.48949,35.9984,False,
,Syria,34.91609,36.09881,False,
,Syria,34.94941,36.05248,False,
,Syria,34.9304,36.06596,False,
,Syria,34.9576,36.16795,False,
,Syria,34.94863,36.17226,False,
,Syria,34.79663,36.23638,False,
,Syria,34.84494,36.18108,False,
,Syria,33.51715,36.28981,True,Damascus (26 events)
,Syria,34.85965,36.3314,False,
,Syria,34.85619,36.3294,False,
,Syria,34.88526,36.21435,False,
,Syria,34.86293,36.22166,False,
,Syria,34.81471,36.12934,False,
,Syria,34.73062,36.19844,False,
,Syria,34.85631,36.13414,False,
,Syria,34.84744,36.13771,False,
,Syria,34.82571,36.14435,False,
,Syria,34.81429,36.14941,False,
,Syria,34.84241,36.21654,False,
,Syria,34.84266,36.20506,False,
,Syria,34.82073,36.22591,False,
,Syria,34.92017,36.35114,False,
,Syria,34.91948,36.34996,False,
,Syria,34.96675,36.24548,False,
,Syria,35.43533,36.11314,False,
,Syria,35.25411,35.94567,False,
,Syria,35.90044,36.21863,False,
,Syria,35.89967,36.31208,False,
,Syria,33.50737,36.28501,True,Damascus (26 events)
,Syria,34.89014,36.15596,False,
,Syria,33.51532,36.29257,True,Damascus (26 events)
,Syria,33.50721,36.28551,True,Damascus (26 events)
,Syria,33.50705,36.28618,True,Damascus (26 events)
,Syria,33.50742,36.28635,True,Damascus (26 events)
,Syria,34.88261,36.2542,False,
,Syria,34.89398,36.25335,False,
,Syria,34.98076,36.18358,False,
,Syria,34.98066,36.1828,False,
,Syria,34.9744,36.18542,False,
,Syria,35.10059,36.35642,False,
,Syria,33.48106,36.30378,True,Damascus (26 events)
,Syria,33.48065,36.30381,True,Damascus (26 events)
,Syria,33.47925,36.30349,True,Damascus (26 events)
,Syria,36.19946,37.15603,False,
,Syria,36.20481,37.18393,False,
,Syria,36.42063,37.07158,False,
,Syria,35.71139,37.099,False,
,Syria,35.76422,35.98205,False,
,Syria,33.52853,36.29128,True,Damascus (26 events)
,Syria,33.51297,36.31994,True,Damascus (26 events)
,Syria,33.50057,36.27159,True,Damascus (26 events)
,Syria,33.61709,36.3127,False,
,Syria,33.61675,36.31303,False,
,Syria,33.61703,36.31343,False,
,Syria,33.51505,36.30964,True,Damascus (26 events)
,Syria,33.515,36.30918,True,Damascus (26 events)
,Syria,36.21504,37.16874,False,
,Syria,33.52524,36.27711,True,Damascus (26 events)
,Syria,33.53087,36.29082,True,Damascus (26 events)
,Syria,33.53062,36.29101,True,Damascus (26 events)
,Syria,33.52776,36.28511,True,Damascus (26 events)
,Syria,33.52729,36.2864,True,Damascus (26 events)
,Syria,33.50492,36.32266,True,Damascus (26 events)
,Syria,33.50519,36.32284,True,Damascus (26 events)
,Syria,33.50545,36.32298,True,Damascus (26 events)
,Syria,33.50406,36.32293,True,Damascus (26 events)
,Syria,33.50445,36.3231,True,Damascus (26 events)
,Syria,33.50505,36.32336,True,Damascus (26 events)
,Syria,33.50381,36.32213,True,Damascus (26 events)
,Syria,36.39694,41.14893,False,
,Syria,36.31406,36.68695,False,
,Syria,33.49519,36.23934,True,Damascus (26 events)
,Syria,33.49472,36.23946,True,Damascus (26 events)
,Syria,33.49514,36.23992,True,Damascus (26 events)
,Syria,33.49581,36.23939,True,Damascus (26 events)
,Syria,33.49588,36.23979,True,Damascus (26 events)
,Syria,33.49999,36.31625,True,Damascus (26 events)
,Syria,33.50031,36.31562,True,Damascus (26 events)
,Syria,33.50038,36.31622,True,Damascus (26 events)
,Syria,33.48791,36.30989,True,Damascus (26 events)
,Syria,33.48785,36.30937,True,Damascus (26 events)
,Syria,33.48757,36.30965,True,Damascus (26 events)
,Syria,33.48686,36.3015,True,Damascus (26 events)
,Syria,33.49658,36.30447,True,Damascus (26 events)
,Syria,33.52504,36.29954,True,Damascus (26 events)
