Country,Admin1,Admin2,Year,Events,Fatalities
Sudan,White Nile,Um Rimta,2015,0,0
Sudan,White Nile,Um Rimta,2016,0,0
Sudan,White Nile,Um Rimta,2017,0,0
Sudan,White Nile,Um Rimta,2018,0,0
Sudan,White Nile,Um Rimta,2019,0,0
Sudan,White Nile,Um Rimta,2020,0,0
Sudan,White Nile,Um Rimta,2021,0,0
Sudan,White Nile,Um Rimta,2022,0,0
Sudan,White Nile,Um Rimta,2023,0,0
Sudan,White Nile,Um Rimta,2024,9,12
Sudan,White Nile,Um Rimta,2025,7,10
Sudan,White Nile,Um Rimta,2026,1,17
Syria,Al Hasakeh,Al Hasakeh,2017,147,429
Syria,Al Hasakeh,Al Hasakeh,2018,113,286
Syria,Al Hasakeh,Al Hasakeh,2019,158,87
Syria,Al Hasakeh,Al Hasakeh,2020,189,85
Syria,Al Hasakeh,Al Hasakeh,2021,321,145
Syria,Al Hasakeh,Al Hasakeh,2022,307,114
Syria,Al Hasakeh,Al Hasakeh,2023,185,49
Syria,Al Hasakeh,Al Hasakeh,2024,151,43
Syria,Al Hasakeh,Al Hasakeh,2025,169,48
Syria,Al Hasakeh,Al Hasakeh,2026,79,65
Syria,Al Hasakeh,Al Malikeyyeh,2017,8,17
Syria,Al Hasakeh,Al Malikeyyeh,2018,2,2
Syria,Al Hasakeh,Al Malikeyyeh,2019,12,6
Syria,Al Hasakeh,Al Malikeyyeh,2020,15,15
Syria,Al Hasakeh,Al Malikeyyeh,2021,28,9
Syria,Al Hasakeh,Al Malikeyyeh,2022,18,4
Syria,Al Hasakeh,Al Malikeyyeh,2023,11,1
Syria,Al Hasakeh,Al Malikeyyeh,2024,29,5
Syria,Al Hasakeh,Al Malikeyyeh,2025,31,2
Syria,Al Hasakeh,Al Malikeyyeh,2026,19,14
Syria,Al Hasakeh,Quamishli,2017,33,49
Syria,Al Hasakeh,Quamishli,2018,28,27
Syria,Al Hasakeh,Quamishli,2019,51,22
Syria,Al Hasakeh,Quamishli,2020,33,9
Syria,Al Hasakeh,Quamishli,2021,53,15
Syria,Al Hasakeh,Quamishli,2022,43,34
Syria,Al Hasakeh,Quamishli,2023,38,21
Syria,Al Hasakeh,Quamishli,2024,61,14
Syria,Al Hasakeh,Quamishli,2025,70,12
Syria,Al Hasakeh,Quamishli,2026,19,16
Syria,Al Hasakeh,Ras Al Ain,2017,26,27
Syria,Al Hasakeh,Ras Al Ain,2018,23,11
Syria,Al Hasakeh,Ras Al Ain,2019,93,110
Syria,Al Hasakeh,Ras Al Ain,2020,76,55
Syria,Al Hasakeh,Ras Al Ain,2021,84,48
Syria,Al Hasakeh,Ras Al Ain,2022,69,33
Syria,Al Hasakeh,Ras Al Ain,2023,84,27
Syria,Al Hasakeh,Ras Al Ain,2024,49,16
Syria,Al Hasakeh,Ras Al Ain,2025,20,15
Syria,Al Hasakeh,Ras Al Ain,2026,10,6
Syria,Aleppo,Afrin,2017,17,19
Syria,Aleppo,Afrin,2018,312,562
Syria,Aleppo,Afrin,2019,158,72
Syria,Aleppo,Afrin,2020,152,78
Syria,Aleppo,Afrin,2021,180,80
Syria,Aleppo,Afrin,2022,275,34
Syria,Aleppo,Afrin,2023,293,26
Syria,Aleppo,Afrin,2024,327,20
Syria,Aleppo,Afrin,2025,44,12
Syria,Aleppo,Afrin,2026,4,6
Syria,Aleppo,Ain Al Arab,2017,5,7
Syria,Aleppo,Ain Al Arab,2018,5,4
Syria,Aleppo,Ain Al Arab,2019,24,30
Syria,Aleppo,Ain Al Arab,2020,11,12
Syria,Aleppo,Ain Al Arab,2021,15,17
Syria,Aleppo,Ain Al Arab,2022,27,13
Syria,Aleppo,Ain Al Arab,2023,22,9
Syria,Aleppo,Ain Al Arab,2024,29,14
Syria,Aleppo,Ain Al Arab,2025,74,79
Syria,Aleppo,Ain Al Arab,2026,31,53
Syria,Aleppo,Al Bab,2017,185,728
Syria,Aleppo,Al Bab,2018,56,56
Syria,Aleppo,Al Bab,2019,57,88
Syria,Aleppo,Al Bab,2020,57,55
Syria,Aleppo,Al Bab,2021,54,40
Syria,Aleppo,Al Bab,2022,78,47
Syria,Aleppo,Al Bab,2023,75,45
Syria,Aleppo,Al Bab,2024,61,25
Syria,Aleppo,Al Bab,2025,64,63
Syria,Aleppo,Al Bab,2026,7,13
Syria,Aleppo,As Safira,2017,46,81
Syria,Aleppo,As Safira,2018,4,4
Syria,Aleppo,As Safira,2019,1,1
Syria,Aleppo,As Safira,2020,2,8
Syria,Aleppo,As Safira,2021,2,6
Syria,Aleppo,As Safira,2022,0,0
Syria,Aleppo,As Safira,2023,5,7
Syria,Aleppo,As Safira,2024,7,27
Syria,Aleppo,As Safira,2025,33,33
Syria,Aleppo,As Safira,2026,3,1
Syria,Aleppo,Azaz,2017,100,200
Syria,Aleppo,Azaz,2018,65,77
Syria,Aleppo,Azaz,2019,65,90
Syria,Aleppo,Azaz,2020,54,62
Syria,Aleppo,Azaz,2021,56,37
Syria,Aleppo,Azaz,2022,71,30
Syria,Aleppo,Azaz,2023,74,23
Syria,Aleppo,Azaz,2024,124,72
Syria,Aleppo,Azaz,2025,38,24
Syria,Aleppo,Azaz,2026,6,8
Syria,Aleppo,Jarablus,2017,30,33
Syria,Aleppo,Jarablus,2018,26,23
Syria,Aleppo,Jarablus,2019,18,19
Syria,Aleppo,Jarablus,2020,10,11
Syria,Aleppo,Jarablus,2021,19,25
Syria,Aleppo,Jarablus,2022,29,15
Syria,Aleppo,Jarablus,2023,24,13
Syria,Aleppo,Jarablus,2024,41,17
Syria,Aleppo,Jarablus,2025,17,11
Syria,Aleppo,Jarablus,2026,1,0
Syria,Aleppo,Jebel Saman,2017,334,920
Syria,Aleppo,Jebel Saman,2018,260,320
Syria,Aleppo,Jebel Saman,2019,185,252
Syria,Aleppo,Jebel Saman,2020,110,205
Syria,Aleppo,Jebel Saman,2021,43,46
Syria,Aleppo,Jebel Saman,2022,56,33
Syria,Aleppo,Jebel Saman,2023,107,61
Syria,Aleppo,Jebel Saman,2024,124,142
Syria,Aleppo,Jebel Saman,2025,183,185
Syria,Aleppo,Jebel Saman,2026,25,33
Syria,Aleppo,Menbij,2017,97,289
Syria,Aleppo,Menbij,2018,21,37
Syria,Aleppo,Menbij,2019,21,15
Syria,Aleppo,Menbij,2020,16,12
Syria,Aleppo,Menbij,2021,27,39
Syria,Aleppo,Menbij,2022,53,23
Syria,Aleppo,Menbij,2023,62,31
Syria,Aleppo,Menbij,2024,100,94
Syria,Aleppo,Menbij,2025,90,89
Syria,Aleppo,Menbij,2026,15,12
Syria,Ar Raqqa,Ar Raqqa,2017,974,3321
Syria,Ar Raqqa,Ar Raqqa,2018,112,151
Syria,Ar Raqqa,Ar Raqqa,2019,64,67
Syria,Ar Raqqa,Ar Raqqa,2020,101,87
Syria,Ar Raqqa,Ar Raqqa,2021,196,38
Syria,Ar Raqqa,Ar Raqqa,2022,152,24
Syria,Ar Raqqa,Ar Raqqa,2023,95,27
Syria,Ar Raqqa,Ar Raqqa,2024,156,73
Syria,Ar Raqqa,Ar Raqqa,2025,171,40
Syria,Ar Raqqa,Ar Raqqa,2026,29,55
Syria,Ar Raqqa,Ath Thawrah,2017,209,666
Syria,Ar Raqqa,Ath Thawrah,2018,13,11
Syria,Ar Raqqa,Ath Thawrah,2019,23,20
Syria,Ar Raqqa,Ath Thawrah,2020,35,22
Syria,Ar Raqqa,Ath Thawrah,2021,55,15
Syria,Ar Raqqa,Ath Thawrah,2022,39,16
Syria,Ar Raqqa,Ath Thawrah,2023,39,16
Syria,Ar Raqqa,Ath Thawrah,2024,44,52
Syria,Ar Raqqa,Ath Thawrah,2025,65,33
Syria,Ar Raqqa,Ath Thawrah,2026,12,25
Syria,Ar Raqqa,Tell Abiad,2017,43,91
Syria,Ar Raqqa,Tell Abiad,2018,18,18
Syria,Ar Raqqa,Tell Abiad,2019,75,139
Syria,Ar Raqqa,Tell Abiad,2020,72,52
Syria,Ar Raqqa,Tell Abiad,2021,84,32
Syria,Ar Raqqa,Tell Abiad,2022,77,31
Syria,Ar Raqqa,Tell Abiad,2023,65,19
Syria,Ar Raqqa,Tell Abiad,2024,43,37
Syria,Ar Raqqa,Tell Abiad,2025,41,35
Syria,Ar Raqqa,Tell Abiad,2026,31,13
Syria,As Sweida,As Sweida,2017,8,6
Syria,As Sweida,As Sweida,2018,56,78
Syria,As Sweida,As Sweida,2019,78,29
Syria,As Sweida,As Sweida,2020,41,31
Syria,As Sweida,As Sweida,2021,29,20
Syria,As Sweida,As Sweida,2022,22,16
Syria,As Sweida,As Sweida,2023,43,23
Syria,As Sweida,As Sweida,2024,27,12
Syria,As Sweida,As Sweida,2025,98,125
Syria,As Sweida,As Sweida,2026,17,14
Syria,As Sweida,Salkhad,2017,1,1
Syria,As Sweida,Salkhad,2018,3,1
Syria,As Sweida,Salkhad,2019,9,4
Syria,As Sweida,Salkhad,2020,5,1
Syria,As Sweida,Salkhad,2021,4,3
Syria,As Sweida,Salkhad,2022,1,2
Syria,As Sweida,Salkhad,2023,13,5
Syria,As Sweida,Salkhad,2024,14,22
Syria,As Sweida,Salkhad,2025,6,21
Syria,As Sweida,Salkhad,2026,5,3
Syria,As Sweida,Shahba,2017,6,36
Syria,As Sweida,Shahba,2018,10,2
Syria,As Sweida,Shahba,2019,18,10
Syria,As Sweida,Shahba,2020,8,8
Syria,As Sweida,Shahba,2021,7,10
Syria,As Sweida,Shahba,2022,10,6
Syria,As Sweida,Shahba,2023,12,6
Syria,As Sweida,Shahba,2024,9,1
Syria,As Sweida,Shahba,2025,21,26
Syria,As Sweida,Shahba,2026,4,6
Syria,Damascus,Damascus,2017,238,419
Syria,Damascus,Damascus,2018,202,302
Syria,Damascus,Damascus,2019,25,31
Syria,Damascus,Damascus,2020,26,24
Syria,Damascus,Damascus,2021,12,11
Syria,Damascus,Damascus,2022,9,8
Syria,Damascus,Damascus,2023,21,9
Syria,Damascus,Damascus,2024,15,16
Syria,Damascus,Damascus,2025,78,94
Syria,Damascus,Damascus,2026,9,5
Syria,Dara,As Sanamayn,2017,33,51
Syria,Dara,As Sanamayn,2018,41,70
Syria,Dara,As Sanamayn,2019,21,13
Syria,Dara,As Sanamayn,2020,24,21
Syria,Dara,As Sanamayn,2021,25,20
Syria,Dara,As Sanamayn,2022,32,43
Syria,Dara,As Sanamayn,2023,42,28
Syria,Dara,As Sanamayn,2024,59,60
Syria,Dara,As Sanamayn,2025,53,47
Syria,Dara,As Sanamayn,2026,3,2
Syria,Dara,Dara,2017,374,622
Syria,Dara,Dara,2018,220,426
Syria,Dara,Dara,2019,105,79
Syria,Dara,Dara,2020,191,141
Syria,Dara,Dara,2021,143,123
Syria,Dara,Dara,2022,206,190
Syria,Dara,Dara,2023,215,152
Syria,Dara,Dara,2024,157,93
Syria,Dara,Dara,2025,108,51
Syria,Dara,Dara,2026,21,10
Syria,Dara,Izra,2017,62,189
Syria,Dara,Izra,2018,84,142
Syria,Dara,Izra,2019,43,32
Syria,Dara,Izra,2020,56,41
Syria,Dara,Izra,2021,91,69
Syria,Dara,Izra,2022,115,102
Syria,Dara,Izra,2023,129,77
Syria,Dara,Izra,2024,106,55
Syria,Dara,Izra,2025,76,83
Syria,Dara,Izra,2026,15,8
Syria,Deir ez Zor,Abu Kamal,2017,282,1103
Syria,Deir ez Zor,Abu Kamal,2018,220,838
Syria,Deir ez Zor,Abu Kamal,2019,111,278
Syria,Deir ez Zor,Abu Kamal,2020,68,32
Syria,Deir ez Zor,Abu Kamal,2021,71,27
Syria,Deir ez Zor,Abu Kamal,2022,46,20
Syria,Deir ez Zor,Abu Kamal,2023,98,48
Syria,Deir ez Zor,Abu Kamal,2024,66,30
Syria,Deir ez Zor,Abu Kamal,2025,118,71
Syria,Deir ez Zor,Abu Kamal,2026,17,9
Syria,Deir ez Zor,Al Mayadin,2017,295,1146
Syria,Deir ez Zor,Al Mayadin,2018,61,79
Syria,Deir ez Zor,Al Mayadin,2019,117,121
Syria,Deir ez Zor,Al Mayadin,2020,87,61
Syria,Deir ez Zor,Al Mayadin,2021,93,60
Syria,Deir ez Zor,Al Mayadin,2022,74,31
Syria,Deir ez Zor,Al Mayadin,2023,112,68
Syria,Deir ez Zor,Al Mayadin,2024,117,59
Syria,Deir ez Zor,Al Mayadin,2025,171,101
Syria,Deir ez Zor,Al Mayadin,2026,16,7
Syria,Deir ez Zor,Deir ez Zor,2017,681,2452
Syria,Deir ez Zor,Deir ez Zor,2018,125,240
Syria,Deir ez Zor,Deir ez Zor,2019,131,211
Syria,Deir ez Zor,Deir ez Zor,2020,234,178
Syria,Deir ez Zor,Deir ez Zor,2021,294,137
Syria,Deir ez Zor,Deir ez Zor,2022,190,108
Syria,Deir ez Zor,Deir ez Zor,2023,293,163
Syria,Deir ez Zor,Deir ez Zor,2024,289,166
Syria,Deir ez Zor,Deir ez Zor,2025,315,157
Syria,Deir ez Zor,Deir ez Zor,2026,47,36
Syria,Hama,As Salamiyeh,2017,233,502
Syria,Hama,As Salamiyeh,2018,41,44
Syria,Hama,As Salamiyeh,2019,28,76
Syria,Hama,As Salamiyeh,2020,19,21
Syria,Hama,As Salamiyeh,2021,32,57
Syria,Hama,As Salamiyeh,2022,27,27
Syria,Hama,As Salamiyeh,2023,49,115
Syria,Hama,As Salamiyeh,2024,22,27
Syria,Hama,As Salamiyeh,2025,55,70
Syria,Hama,As Salamiyeh,2026,8,10
Syria,Hama,As Suqaylabiyah,2017,94,176
Syria,Hama,As Suqaylabiyah,2018,204,83
Syria,Hama,As Suqaylabiyah,2019,428,181
Syria,Hama,As Suqaylabiyah,2020,25,11
Syria,Hama,As Suqaylabiyah,2021,30,16
Syria,Hama,As Suqaylabiyah,2022,9,8
Syria,Hama,As Suqaylabiyah,2023,10,13
Syria,Hama,As Suqaylabiyah,2024,26,18
Syria,Hama,As Suqaylabiyah,2025,68,77
Syria,Hama,As Suqaylabiyah,2026,8,2
Syria,Hama,Hama,2017,249,404
Syria,Hama,Hama,2018,119,111
Syria,Hama,Hama,2019,88,61
Syria,Hama,Hama,2020,24,17
Syria,Hama,Hama,2021,11,6
Syria,Hama,Hama,2022,15,22
Syria,Hama,Hama,2023,9,12
Syria,Hama,Hama,2024,32,69
Syria,Hama,Hama,2025,163,359
Syria,Hama,Hama,2026,9,9
Syria,Hama,Masyaf,2017,16,28
Syria,Hama,Masyaf,2018,6,4
Syria,Hama,Masyaf,2019,2,5
Syria,Hama,Masyaf,2020,1,0
Syria,Hama,Masyaf,2021,2,3
Syria,Hama,Masyaf,2022,3,2
Syria,Hama,Masyaf,2023,1,1
Syria,Hama,Masyaf,2024,6,10
Syria,Hama,Masyaf,2025,35,139
Syria,Hama,Masyaf,2026,1,0
Syria,Hama,Muhradah,2017,200,333
Syria,Hama,Muhradah,2018,254,144
Syria,Hama,Muhradah,2019,208,108
Syria,Hama,Muhradah,2020,7,2
Syria,Hama,Muhradah,2021,14,8
Syria,Hama,Muhradah,2022,3,3
Syria,Hama,Muhradah,2023,4,2
Syria,Hama,Muhradah,2024,10,12
Syria,Hama,Muhradah,2025,29,38
Syria,Hama,Muhradah,2026,3,1
Syria,Homs,Al Makhrim,2017,8,20
Syria,Homs,Al Makhrim,2018,2,5
Syria,Homs,Al Makhrim,2019,1,4
Syria,Homs,Al Makhrim,2020,3,6
Syria,Homs,Al Makhrim,2021,9,15
Syria,Homs,Al Makhrim,2022,4,3
Syria,Homs,Al Makhrim,2023,11,20
Syria,Homs,Al Makhrim,2024,7,12
Syria,Homs,Al Makhrim,2025,16,15
Syria,Homs,Al Makhrim,2026,3,5
Syria,Homs,Al Qusayr,2017,1,1
Syria,Homs,Al Qusayr,2018,4,2
Syria,Homs,Al Qusayr,2019,0,0
Syria,Homs,Al Qusayr,2020,0,0
Syria,Homs,Al Qusayr,2021,4,3
Syria,Homs,Al Qusayr,2022,3,3
Syria,Homs,Al Qusayr,2023,9,4
Syria,Homs,Al Qusayr,2024,6,7
Syria,Homs,Al Qusayr,2025,33,38
Syria,Homs,Al Qusayr,2026,1,1
Syria,Homs,Ar Rastan,2017,170,191
Syria,Homs,Ar Rastan,2018,102,90
Syria,Homs,Ar Rastan,2019,4,4
Syria,Homs,Ar Rastan,2020,5,5
Syria,Homs,Ar Rastan,2021,3,3
Syria,Homs,Ar Rastan,2022,15,8
Syria,Homs,Ar Rastan,2023,11,5
Syria,Homs,Ar Rastan,2024,22,40
Syria,Homs,Ar Rastan,2025,21,29
Syria,Homs,Ar Rastan,2026,3,2
Syria,Homs,Homs,2017,203,514
Syria,Homs,Homs,2018,70,58
Syria,Homs,Homs,2019,5,5
Syria,Homs,Homs,2020,5,1
Syria,Homs,Homs,2021,18,15
Syria,Homs,Homs,2022,19,11
Syria,Homs,Homs,2023,20,24
Syria,Homs,Homs,2024,55,80
Syria,Homs,Homs,2025,290,382
Syria,Homs,Homs,2026,40,43
Syria,Homs,Tadmor,2017,20,85
Syria,Homs,Tadmor,2018,3,5
Syria,Homs,Tadmor,2019,6,38
Syria,Homs,Tadmor,2020,9,35
Syria,Homs,Tadmor,2021,13,27
Syria,Homs,Tadmor,2022,14,9
Syria,Homs,Tadmor,2023,30,145
Syria,Homs,Tadmor,2024,21,39
Syria,Homs,Tadmor,2025,71,77
Syria,Homs,Tadmor,2026,22,17
Syria,Homs,Tall Kalakh,2017,0,0
Syria,Homs,Tall Kalakh,2018,5,9
Syria,Homs,Tall Kalakh,2019,1,1
Syria,Homs,Tall Kalakh,2020,0,0
Syria,Homs,Tall Kalakh,2021,1,0
Syria,Homs,Tall Kalakh,2022,1,0
Syria,Homs,Tall Kalakh,2023,2,0
Syria,Homs,Tall Kalakh,2024,6,9
Syria,Homs,Tall Kalakh,2025,45,48
Syria,Homs,Tall Kalakh,2026,2,1
Syria,Idleb,Al Mara,2017,366,800
Syria,Idleb,Al Mara,2018,395,610
Syria,Idleb,Al Mara,2019,563,915
Syria,Idleb,Al Mara,2020,47,41
Syria,Idleb,Al Mara,2021,9,9
Syria,Idleb,Al Mara,2022,6,4
Syria,Idleb,Al Mara,2023,18,16
Syria,Idleb,Al Mara,2024,17,21
Syria,Idleb,Al Mara,2025,84,55
Syria,Idleb,Al Mara,2026,8,8
Syria,Idleb,Ariha,2017,63,191
Syria,Idleb,Ariha,2018,91,101
Syria,Idleb,Ariha,2019,122,246
Syria,Idleb,Ariha,2020,78,130
Syria,Idleb,Ariha,2021,78,116
Syria,Idleb,Ariha,2022,45,18
Syria,Idleb,Ariha,2023,91,29
Syria,Idleb,Ariha,2024,47,14
Syria,Idleb,Ariha,2025,15,12
Syria,Idleb,Ariha,2026,2,1
Syria,Idleb,Harim,2017,116,364
Syria,Idleb,Harim,2018,113,214
Syria,Idleb,Harim,2019,60,76
Syria,Idleb,Harim,2020,50,37
Syria,Idleb,Harim,2021,60,57
Syria,Idleb,Harim,2022,33,35
Syria,Idleb,Harim,2023,58,30
Syria,Idleb,Harim,2024,40,12
Syria,Idleb,Harim,2025,17,23
Syria,Idleb,Harim,2026,0,0
Syria,Idleb,Idleb,2017,276,696
Syria,Idleb,Idleb,2018,311,790
Syria,Idleb,Idleb,2019,177,274
Syria,Idleb,Idleb,2020,119,246
Syria,Idleb,Idleb,2021,74,70
Syria,Idleb,Idleb,2022,48,46
Syria,Idleb,Idleb,2023,130,84
Syria,Idleb,Idleb,2024,117,121
Syria,Idleb,Idleb,2025,51,47
Syria,Idleb,Idleb,2026,6,8
Syria,Idleb,Jisr Ash Shugur,2017,169,298
Syria,Idleb,Jisr Ash Shugur,2018,200,178
Syria,Idleb,Jisr Ash Shugur,2019,135,165
Syria,Idleb,Jisr Ash Shugur,2020,22,14
Syria,Idleb,Jisr Ash Shugur,2021,33,27
Syria,Idleb,Jisr Ash Shugur,2022,19,20
Syria,Idleb,Jisr Ash Shugur,2023,36,19
Syria,Idleb,Jisr Ash Shugur,2024,25,10
Syria,Idleb,Jisr Ash Shugur,2025,5,4
Syria,Idleb,Jisr Ash Shugur,2026,0,0
Syria,Lattakia,Al Haffa,2017,3,11
Syria,Lattakia,Al Haffa,2018,1,1
Syria,Lattakia,Al Haffa,2019,2,1
Syria,Lattakia,Al Haffa,2020,1,0
Syria,Lattakia,Al Haffa,2021,2,1
Syria,Lattakia,Al Haffa,2022,2,4
Syria,Lattakia,Al Haffa,2023,2,4
Syria,Lattakia,Al Haffa,2024,6,5
Syria,Lattakia,Al Haffa,2025,41,198
Syria,Lattakia,Al Haffa,2026,1,0
Syria,Lattakia,Al Qardaha,2017,1,2
Syria,Lattakia,Al Qardaha,2018,0,0
Syria,Lattakia,Al Qardaha,2019,2,5
Syria,Lattakia,Al Qardaha,2020,1,1
Syria,Lattakia,Al Qardaha,2021,0,0
Syria,Lattakia,Al Qardaha,2022,1,0
Syria,Lattakia,Al Qardaha,2023,2,1
Syria,Lattakia,Al Qardaha,2024,3,4
Syria,Lattakia,Al Qardaha,2025,26,71
Syria,Lattakia,Al Qardaha,2026,3,2
Syria,Lattakia,Jablah,2017,2,17
Syria,Lattakia,Jablah,2018,3,0
Syria,Lattakia,Jablah,2019,3,3
Syria,Lattakia,Jablah,2020,0,0
Syria,Lattakia,Jablah,2021,1,1
Syria,Lattakia,Jablah,2022,1,1
Syria,Lattakia,Jablah,2023,1,1
Syria,Lattakia,Jablah,2024,4,8
Syria,Lattakia,Jablah,2025,62,178
Syria,Lattakia,Jablah,2026,1,1
Syria,Lattakia,Lattakia,2017,2,3
Syria,Lattakia,Lattakia,2018,5,20
Syria,Lattakia,Lattakia,2019,5,2
Syria,Lattakia,Lattakia,2020,0,0
Syria,Lattakia,Lattakia,2021,2,2
Syria,Lattakia,Lattakia,2022,5,3
Syria,Lattakia,Lattakia,2023,4,9
Syria,Lattakia,Lattakia,2024,3,3
Syria,Lattakia,Lattakia,2025,92,718
Syria,Lattakia,Lattakia,2026,4,3
Syria,Quneitra,Al Fiq,2017,1,0
Syria,Quneitra,Al Fiq,2018,0,0
Syria,Quneitra,Al Fiq,2019,0,0
Syria,Quneitra,Al Fiq,2020,0,0
Syria,Quneitra,Al Fiq,2021,0,0
Syria,Quneitra,Al Fiq,2022,0,0
Syria,Quneitra,Al Fiq,2023,0,0
Syria,Quneitra,Al Fiq,2024,2,0
Syria,Quneitra,Al Fiq,2025,5,0
Syria,Quneitra,Al Fiq,2026,9,0
Syria,Quneitra,Quneitra,2017,27,50
Syria,Quneitra,Quneitra,2018,23,32
Syria,Quneitra,Quneitra,2019,7,6
Syria,Quneitra,Quneitra,2020,4,4
Syria,Quneitra,Quneitra,2021,16,12
Syria,Quneitra,Quneitra,2022,8,1
Syria,Quneitra,Quneitra,2023,8,6
Syria,Quneitra,Quneitra,2024,31,26
Syria,Quneitra,Quneitra,2025,74,6
Syria,Quneitra,Quneitra,2026,49,1
Syria,Rural Damascus,Al Qutayfah,2017,12,17
Syria,Rural Damascus,Al Qutayfah,2018,3,3
Syria,Rural Damascus,Al Qutayfah,2019,1,0
Syria,Rural Damascus,Al Qutayfah,2020,1,1
Syria,Rural Damascus,Al Qutayfah,2021,0,0
Syria,Rural Damascus,Al Qutayfah,2022,1,1
Syria,Rural Damascus,Al Qutayfah,2023,3,1
Syria,Rural Damascus,Al Qutayfah,2024,5,5
Syria,Rural Damascus,Al Qutayfah,2025,3,2
Syria,Rural Damascus,Al Qutayfah,2026,0,0
Syria,Rural Damascus,An Nabk,2017,3,2
Syria,Rural Damascus,An Nabk,2018,1,2
Syria,Rural Damascus,An Nabk,2019,1,1
Syria,Rural Damascus,An Nabk,2020,2,1
Syria,Rural Damascus,An Nabk,2021,0,0
Syria,Rural Damascus,An Nabk,2022,2,2
Syria,Rural Damascus,An Nabk,2023,2,3
Syria,Rural Damascus,An Nabk,2024,3,5
Syria,Rural Damascus,An Nabk,2025,11,9
Syria,Rural Damascus,An Nabk,2026,0,0
Syria,Rural Damascus,At Tall,2017,122,146
Syria,Rural Damascus,At Tall,2018,142,758
Syria,Rural Damascus,At Tall,2019,132,303
Syria,Rural Damascus,At Tall,2020,94,115
Syria,Rural Damascus,At Tall,2021,77,87
Syria,Rural Damascus,At Tall,2022,63,68
Syria,Rural Damascus,At Tall,2023,48,46
Syria,Rural Damascus,At Tall,2024,46,53
Syria,Rural Damascus,At Tall,2025,26,29
Syria,Rural Damascus,At Tall,2026,1,1
Syria,Rural Damascus,Az Zabdani,2017,167,203
Syria,Rural Damascus,Az Zabdani,2018,0,0
Syria,Rural Damascus,Az Zabdani,2019,0,0
Syria,Rural Damascus,Az Zabdani,2020,0,0
Syria,Rural Damascus,Az Zabdani,2021,1,2
Syria,Rural Damascus,Az Zabdani,2022,4,8
Syria,Rural Damascus,Az Zabdani,2023,5,4
Syria,Rural Damascus,Az Zabdani,2024,4,1
Syria,Rural Damascus,Az Zabdani,2025,21,20
Syria,Rural Damascus,Az Zabdani,2026,6,4
Syria,Rural Damascus,Darayya,2017,5,14
Syria,Rural Damascus,Darayya,2018,5,7
Syria,Rural Damascus,Darayya,2019,1,6
Syria,Rural Damascus,Darayya,2020,0,0
Syria,Rural Damascus,Darayya,2021,1,1
Syria,Rural Damascus,Darayya,2022,1,0
Syria,Rural Damascus,Darayya,2023,1,0
Syria,Rural Damascus,Darayya,2024,0,0
Syria,Rural Damascus,Darayya,2025,7,10
Syria,Rural Damascus,Darayya,2026,3,3
Syria,Rural Damascus,Duma,2017,592,792
Syria,Rural Damascus,Duma,2018,414,1447
Syria,Rural Damascus,Duma,2019,7,5
Syria,Rural Damascus,Duma,2020,4,5
Syria,Rural Damascus,Duma,2021,11,12
Syria,Rural Damascus,Duma,2022,12,14
Syria,Rural Damascus,Duma,2023,9,5
Syria,Rural Damascus,Duma,2024,13,12
Syria,Rural Damascus,Duma,2025,35,33
Syria,Rural Damascus,Duma,2026,4,4
Syria,Rural Damascus,Qatana,2017,29,29
Syria,Rural Damascus,Qatana,2018,2,2
Syria,Rural Damascus,Qatana,2019,3,5
Syria,Rural Damascus,Qatana,2020,4,1
Syria,Rural Damascus,Qatana,2021,4,3
Syria,Rural Damascus,Qatana,2022,4,0
Syria,Rural Damascus,Qatana,2023,5,1
Syria,Rural Damascus,Qatana,2024,7,8
Syria,Rural Damascus,Qatana,2025,25,24
Syria,Rural Damascus,Qatana,2026,5,5
Syria,Rural Damascus,Rural Damascus,2017,553,798
Syria,Rural Damascus,Rural Damascus,2018,401,1562
Syria,Rural Damascus,Rural Damascus,2019,8,7
Syria,Rural Damascus,Rural Damascus,2020,5,3
Syria,Rural Damascus,Rural Damascus,2021,6,5
Syria,Rural Damascus,Rural Damascus,2022,21,13
Syria,Rural Damascus,Rural Damascus,2023,25,21
Syria,Rural Damascus,Rural Damascus,2024,17,12
Syria,Rural Damascus,Rural Damascus,2025,53,53
Syria,Rural Damascus,Rural Damascus,2026,5,3
Syria,Rural Damascus,Yabroud,2017,1,4
Syria,Rural Damascus,Yabroud,2018,0,0
Syria,Rural Damascus,Yabroud,2019,1,1
Syria,Rural Damascus,Yabroud,2020,0,0
Syria,Rural Damascus,Yabroud,2021,0,0
Syria,Rural Damascus,Yabroud,2022,4,8
Syria,Rural Damascus,Yabroud,2023,5,4
Syria,Rural Damascus,Yabroud,2024,3,3
Syria,Rural Damascus,Yabroud,2025,6,8
Syria,Rural Damascus,Yabroud,2026,0,0
Syria,Tartous,Banyas,2017,0,0
Syria,Tartous,Banyas,2018,0,0
Syria,Tartous,Banyas,2019,0,0
Syria,Tartous,Banyas,2020,0,0
Syria,Tartous,Banyas,2021,1,3
Syria,Tartous,Banyas,2022,0,0
Syria,Tartous,Banyas,2023,1,0
Syria,Tartous,Banyas,2024,4,4
Syria,Tartous,Banyas,2025,57,452
Syria,Tartous,Banyas,2026,2,3
