"year","ISO","ISO_No","Country_N","Adm_N","GID_1","HASC","PWC_Lat","PWC_Lon","Pop","Density","Area","PWD_A","PWD_G","PWD_M","PWD_D1","PWD_D2","PWD_D3","PWD_D4","PWD_D5","PWD_D6","PWD_D7","PWD_D8","PWD_D9","PWD_D10"
"2000","COL","170","Colombia","Arauca","COL.3_1","CO.AR","6.78027486801147","-71.375846862793","196233","7.7","25328.5","202.5","34.5","16.9","3.7","6.1","8.0","10.5","16.9","61.1","143.3","320.8","651.9","2912.8"
"2000","COL","170","Colombia","Atlántico","COL.4_1","CO.AT","10.8963994979858","-74.8298645019531","2026841","512.4","3955.8","7480.1","3725.4","8189.5","231.8","865.9","3075.1","5764.3","8189.5","10488.6","12148.8","13042.2","13706.4","14757.8"
"2000","COL","170","Colombia","Bolívar","COL.5_1","CO.BL","9.90522766113281","-75.1570587158203","1625324","65.6","24779.1","2794.5","601.6","870.9","18.5","62.2","138.3","316.8","870.9","2127.6","4275.0","6981.1","8520.6","10044.7"
"2000","COL","170","Colombia","Boyacá","COL.6_1","CO.BY","5.67534303665161","-73.2865982055664","1279821","54.7","23389.2","643.5","179.9","137.3","20.4","40.8","68.8","97.1","137.3","214.1","486.0","1199.9","2289.6","4440.5"
"2000","COL","170","Colombia","Caldas","COL.7_1","CO.CL","5.19186401367188","-75.4979400634766","984309","129.8","7584.3","1122.4","408.1","356.2","59.6","104.4","144.0","220.3","356.2","636.7","1354.7","2210.9","3622.2","5514.5"
"2000","COL","170","Colombia","Caquetá","COL.8_1","CO.CQ","1.49568295478821","-75.2962646484375","384139","4.3","89946.3","338.7","27.3","14.5","3.2","5.9","8.4","11.1","14.5","19.6","54.6","169.2","1368.0","4204.9"
"2000","COL","170","Colombia","Casanare","COL.9_1","CO.CS","5.27864933013916","-72.2574081420898","236573","5.3","44469.2","154.8","29.3","28.1","1.5","4.6","7.4","14.2","28.1","55.4","111.7","234.9","565.8","1325.9"
"2000","COL","170","Colombia","Cauca","COL.10_1","CO.CA","2.56553792953491","-76.6691513061523","1179289","40.4","29204.9","487.9","129.8","111.0","16.4","29.0","46.5","73.9","111.0","161.3","291.3","680.4","1578.1","4976.6"
"2000","COL","170","Colombia","Cesar","COL.11_1","CO.CE","9.6626672744751","-73.487174987793","836935","37.0","22623.0","566.9","131.1","111.8","12.8","18.2","31.5","62.2","111.8","219.9","443.0","990.6","1780.6","4687.4"
"2000","COL","170","Colombia","Chocó","COL.12_1","CO.CH","5.82671117782593","-76.8091583251953","390640","8.6","45238.6","84.6","17.3","13.2","3.8","7.1","9.2","11.2","13.2","15.9","21.1","30.2","145.7","1693.2"
"2000","COL","170","Colombia","Córdoba","COL.13_1","CO.CO","8.71867561340332","-75.7718658447266","1310631","52.9","24755.8","629.8","177.4","132.0","17.9","39.3","67.0","94.3","132.0","262.9","548.8","1026.4","2006.1","5681.7"
"2000","COL","170","Colombia","Cundinamarca","COL.14_1","CO.CU","4.66462659835815","-74.1367874145508","8304177","339.3","24477.4","8709.4","4136.7","11484.5","156.1","978.0","4758.9","8002.3","11484.5","12706.9","13265.1","13895.2","14385.6","16200.4"
"2000","COL","170","Colombia","Guainía","COL.15_1","CO.GN","3.14277005195618","-68.4813003540039","22235","0.3","68848.0","13.7","0.8","0.5","0.1","0.2","0.3","0.4","0.5","0.6","1.2","2.4","19.8","294.2"
"2000","COL","170","Colombia","Guaviare","COL.16_1","CO.GV","2.19275951385498","-72.4234619140625","80548","1.4","55761.9","136.2","6.0","2.3","0.6","0.8","1.0","1.5","2.3","4.7","7.8","106.3","554.0","2105.3"
"2000","COL","170","Colombia","Huila","COL.17_1","CO.HU","2.52216839790344","-75.6017456054688","944581","46.5","20324.8","730.4","163.8","118.5","18.0","28.6","45.0","74.5","118.5","223.3","476.0","1337.0","2468.5","5707.5"
"2000","COL","170","Colombia","La Guajira","COL.18_1","CO.LG","11.301082611084","-72.6322021484375","576733","27.3","21143.5","462.0","98.2","79.7","9.6","15.3","21.8","39.8","79.7","161.9","360.2","728.8","1453.8","4363.5"
"2000","COL","170","Colombia","Magdalena","COL.19_1","CO.MA","10.4808254241943","-74.2833709716797","1102983","52.7","20929.5","1145.1","275.9","293.2","15.0","36.8","77.1","122.9","293.2","674.9","1449.3","2370.2","3802.6","5735.6"
"2000","COL","170","Colombia","Meta","COL.20_1","CO.ME","3.81303238868713","-73.5326461791992","691721","8.1","85525.8","704.6","113.9","205.0","2.8","7.1","24.2","68.4","205.0","393.7","838.5","1531.9","2342.9","3512.6"
"2000","COL","170","Colombia","Nariño","COL.21_1","CO.NA","1.35020852088928","-77.6070938110352","1452327","45.9","31654.7","772.7","174.4","172.8","15.1","26.2","56.5","119.4","172.8","240.1","441.0","1075.8","2396.5","7468.6"
"2000","COL","170","Colombia","Norte de Santander","COL.22_1","CO.NS","7.95507049560547","-72.7051086425781","1216681","53.1","22891.4","1861.9","439.2","830.3","14.6","43.4","101.7","236.5","830.3","1764.4","2439.3","3382.4","6291.6","8013.7"
"2000","COL","170","Colombia","Putumayo","COL.23_1","CO.PU","0.681056261062622","-76.5947952270508","262737","10.9","24057.9","131.5","37.7","26.2","5.1","10.6","15.0","19.5","26.2","49.2","104.7","195.7","416.3","1377.0"
"2000","COL","170","Colombia","Quindío","COL.24_1","CO.QD","4.51542329788208","-75.7104644775391","505802","291.0","1738.4","2429.2","1102.3","1229.6","113.7","282.5","541.2","841.0","1229.6","2427.2","3703.0","4743.5","6363.6","8491.1"
"2000","COL","170","Colombia","Risaralda","COL.25_1","CO.RI","4.87519311904907","-75.7595977783203","851637","210.1","4053.8","1828.5","902.4","1302.1","115.2","268.5","486.2","745.6","1302.1","1778.7","2458.3","3249.8","4968.3","6224.2"
"2000","COL","170","Colombia","San Andrés y Providencia","COL.26_1","CO.SA","12.6134691238403","-81.6870574951172","63275","1113.4","56.8","2188.6","1847.6","2526.3","922.6","1506.8","1928.2","2250.5","2526.3","2637.4","2699.9","2801.6","2937.4","3851.2"
"2000","COL","170","Colombia","Santander","COL.27_1","CO.ST","6.89312028884888","-73.2942962646484","1865080","61.8","30193.4","2185.0","474.1","816.1","18.1","44.2","93.7","228.7","816.1","1503.0","3281.9","4478.3","6865.1","9388.8"
"2000","COL","170","Colombia","Sucre","COL.28_1","CO.SU","9.2204761505127","-75.2734680175781","742061","72.4","10243.5","833.3","235.7","206.8","22.0","48.3","71.9","109.6","206.8","392.0","739.0","1459.7","2836.4","6049.2"
"2000","COL","170","Colombia","Tolima","COL.29_1","CO.TO","4.32100772857666","-75.1406860351562","1262970","53.8","23470.2","686.3","190.4","160.5","18.2","30.4","59.3","100.0","160.5","340.8","627.7","1349.2","2210.3","4299.6"
"2000","COL","170","Colombia","Valle del Cauca","COL.30_1","CO.VC","3.65801739692688","-76.4567794799805","3875308","175.8","22045.8","4162.1","1374.4","2115.9","86.1","234.0","475.1","1021.7","2115.9","3720.1","6461.9","9874.3","11088.1","14396.8"
"2000","COL","170","Colombia","Vaupés","COL.31_1","CO.VP","0.864796936511993","-70.4435272216797","29853","0.6","53219.8","1.8","1.0","1.0","0.2","0.5","0.7","0.9","1.0","1.2","1.6","2.9","3.6","26.7"
"2000","COL","170","Colombia","Vichada","COL.32_1","CO.VD","4.960777759552","-69.0961227416992","49990","0.5","100409.8","13.5","1.0","0.6","0.2","0.3","0.4","0.5","0.6","0.8","1.2","2.0","19.1","313.6"
"2000","COM","174","Comoros","Mwali","COM.1_1","KM.MO","-12.2216644287109","44.4464263916016","32509","73.4","443.0","86.3","79.4","75.1","49.4","56.5","63.0","68.6","75.1","84.7","99.4","116.4","140.4","224.6"
"2000","COM","174","Comoros","Njazídja","COM.2_1","KM.GC","-11.6552839279175","43.3496398925781","278728","268.9","1036.7","303.9","286.3","293.9","173.5","211.5","238.3","264.6","293.9","325.1","353.9","386.4","439.4","781.0"
"2000","COM","174","Comoros","Nzwani","COM.3_1","KM.AN","-12.3232135772705","43.7296600341797","231120","1015.6","227.6","1150.5","1080.1","1078.9","654.3","817.9","952.2","1028.1","1078.9","1146.0","1258.7","1406.0","1665.9","2850.0"
"2000","MYT","175","Mayotte","Acoua","MYT.1_1","NA","-12.7231950759888","45.0678901672363","4539","318.7","14.2","333.5","325.8","316.7","252.8","267.3","278.8","294.2","316.7","346.9","375.5","400.3","437.4","575.9"
"2000","MYT","175","Mayotte","Bandraboua","MYT.2_1","NA","-12.7212047576904","45.1189880371094","6997","206.1","34.0","213.7","209.7","200.6","168.6","180.6","189.0","195.1","200.6","212.4","222.4","243.2","279.0","381.1"
"2000","MYT","175","Mayotte","Bandrele","MYT.3_1","NA","-12.9276609420776","45.1788558959961","5108","125.8","40.6","139.0","132.5","134.6","89.2","107.3","119.6","125.7","134.6","141.3","150.9","166.6","196.8","279.8"
"2000","MYT","175","Mayotte","Boueni","MYT.4_1","NA","-12.9227743148804","45.098072052002","4883","288.2","16.9","296.0","292.1","291.2","242.8","253.5","267.3","277.6","291.2","302.2","312.9","329.1","364.9","470.3"
"2000","MYT","175","Mayotte","Chiconi","MYT.5_1","NA","-12.8237323760986","45.1142158508301","5948","664.7","8.9","709.2","686.7","711.5","479.2","518.4","568.0","638.1","711.5","773.3","810.8","862.3","945.0","1291.9"
"2000","MYT","175","Mayotte","Chirongui","MYT.6_1","NA","-12.920934677124","45.1488342285156","5269","179.9","29.3","187.6","183.6","179.8","141.3","154.4","164.6","171.7","179.8","188.8","197.0","213.0","242.4","525.8"
"2000","MYT","175","Mayotte","Dembeni","MYT.7_1","NA","-12.8514995574951","45.179328918457","7257","179.2","40.5","200.6","190.0","197.4","128.2","140.5","154.7","178.3","197.4","212.7","229.2","251.8","281.9","903.4"
"2000","MYT","175","Mayotte","Dzaoudzi","MYT.8_1","NA","-12.7772150039673","45.2783813476562","11827","1335.2","8.9","1374.0","1354.3","1341.6","1092.9","1161.5","1224.0","1282.0","1341.6","1409.1","1481.1","1566.4","1713.3","2111.7"
"2000","MYT","175","Mayotte","Kani-Keli","MYT.9_1","NA","-12.9706420898438","45.1220359802246","4188","181.9","23.0","202.4","192.5","201.1","110.6","165.7","177.0","188.5","201.1","210.9","222.7","242.1","281.6","400.8"
"2000","MYT","175","Mayotte","Koungou","MYT.10_1","NA","-12.7443084716797","45.190357208252","13663","451.6","30.3","484.7","467.9","477.4","319.4","345.2","400.1","438.7","477.4","513.3","549.2","602.4","672.0","925.1"
"2000","MYT","175","Mayotte","M'tsangamouji","MYT.11_1","NA","-12.7528562545776","45.0868110656738","5162","225.3","22.9","231.3","228.1","219.5","190.1","200.2","207.1","212.8","219.5","227.1","240.2","260.6","294.7","389.3"
"2000","MYT","175","Mayotte","Mamoudzou","MYT.12_1","NA","-12.7885265350342","45.2020111083984","43011","928.9","46.3","1076.5","1000.2","1039.4","592.6","643.7","719.4","888.9","1039.4","1192.6","1326.2","1462.7","1634.3","2198.8"
"2000","MYT","175","Mayotte","Mtsamboro","MYT.13_1","NA","-12.689546585083","45.0770874023438","6864","354.0","19.4","407.4","385.1","390.4","292.2","345.3","365.2","377.5","390.4","421.8","458.6","518.0","567.6","683.0"
"2000","MYT","175","Mayotte","Ouangani","MYT.14_1","NA","-12.8373165130615","45.1356010437012","4920","271.0","18.2","286.2","278.2","266.9","211.6","221.4","235.7","250.3","266.9","282.0","313.1","354.4","399.1","495.8"
"2000","MYT","175","Mayotte","Pamandzi","MYT.15_1","NA","-12.798623085022","45.2814407348633","7039","1271.9","5.5","1305.4","1288.6","1292.6","1040.0","1085.1","1139.2","1224.0","1292.6","1380.7","1453.5","1527.7","1597.4","1720.4"
"2000","MYT","175","Mayotte","Sada","MYT.16_1","NA","-12.8584547042847","45.1142539978027","6385","525.0","12.2","579.9","551.0","516.7","383.0","398.0","411.6","451.8","516.7","595.2","708.6","798.5","863.3","1023.2"
"2000","MYT","175","Mayotte","Tsingoni","MYT.17_1","NA","-12.7834663391113","45.1318855285645","7262","208.2","34.9","217.9","212.7","202.5","168.7","177.6","185.3","192.6","202.5","215.3","230.1","250.3","293.7","394.5"
"2000","COG","178","Republic of Congo","Bouenza","COG.1_1","CG.BO","-4.08487796783447","13.4785203933716","219122","17.5","12527.1","23.2","20.2","20.9","9.6","12.4","15.0","17.8","20.9","24.3","28.4","33.5","40.3","63.2"
"2000","COG","178","Republic of Congo","Brazzaville","COG.2_1","CG.BR","-4.25374794006348","15.2713756561279","545330","7083.9","77.0","9758.7","9430.8","9908.4","7183.1","8304.7","8645.9","9126.6","9908.4","10560.9","10926.2","11823.1","12004.5","12988.7"
"2000","COG","178","Republic of Congo","Cuvette","COG.4_1","CG.CU","-0.554729521274567","16.1441612243652","96895","2.2","44214.0","2.8","2.5","2.5","1.3","1.6","2.0","2.1","2.5","2.9","3.4","3.9","4.7","11.2"
"2000","COG","178","Republic of Congo","Cuvette-Ouest","COG.3_1","CG.CO","0.024325167760253","14.6919422149658","29975","1.2","24713.8","1.6","1.4","1.3","0.7","0.9","1.0","1.1","1.3","1.5","1.8","2.2","2.8","8.8"
"2000","COG","178","Republic of Congo","Kouilou","COG.5_1","CG.KO","-4.74731683731079","11.8995695114136","521157","39.0","13365.4","2242.8","1248.7","2227.3","759.9","1178.3","1537.3","1843.3","2227.3","2624.8","2810.4","3431.1","3859.7","4612.9"
"2000","COG","178","Republic of Congo","Lékoumou","COG.6_1","CG.LE","-3.18921422958374","13.4421491622925","47941","2.3","21214.1","3.0","2.6","2.5","1.3","1.6","1.8","2.2","2.5","2.9","3.4","4.2","5.4","29.2"
"2000","COG","178","Republic of Congo","Likouala","COG.7_1","CG.LI","1.56869065761566","17.4919300079346","34483","0.5","66325.6","0.7","0.6","0.6","0.3","0.4","0.4","0.5","0.6","0.7","0.8","1.0","1.2","3.8"
"2000","COG","178","Republic of Congo","Niari","COG.8_1","CG.NI","-3.27449655532837","12.5377426147461","190702","7.5","25588.4","9.8","8.5","8.6","4.3","5.4","6.5","7.5","8.6","9.8","11.3","13.3","16.6","41.3"
"2000","COG","178","Republic of Congo","Plateaux","COG.9_1","CG.PL","-2.01443529129028","15.4999628067017","143971","3.7","39320.0","4.7","4.1","3.9","2.2","2.6","3.0","3.5","3.9","4.5","5.4","6.6","8.3","70.7"
"2000","COG","178","Republic of Congo","Pointe Noire","COG.10_1","CG.PN","-4.78648710250854","11.8701648712158","189948","3793.0","50.1","3876.4","3836.7","3923.1","3064.5","3540.9","3674.5","3859.7","3923.1","3987.9","4117.3","4452.9","4484.6","4676.0"
"2000","COG","178","Republic of Congo","Pool","COG.11_1","CG.PO","-3.97262668609619","15.1845607757568","1058184","30.4","34752.1","2758.1","208.2","42.3","11.9","15.1","19.3","27.0","42.3","106.1","6041.6","6438.3","7634.9","12401.3"
"2000","COG","178","Republic of Congo","Sangha","COG.12_1","CG.SA","1.31457161903381","15.4831924438477","49707","0.9","57776.0","1.2","1.0","1.0","0.5","0.6","0.7","0.8","1.0","1.1","1.3","1.6","2.1","6.5"
"2000","COD","180","Democratic Republic of the Congo","Bas-Uélé","COD.1_1","CD.BU","3.36000370979309","25.1574325561523","702016","4.7","148849.1","46.8","16.4","19.1","1.8","4.0","7.4","12.6","19.1","27.7","40.7","62.4","120.1","635.5"
"2000","COD","180","Democratic Republic of the Congo","Équateur","COD.2_1","CD.ET","0.149271726608276","18.801212310791","1169788","11.8","99315.0","202.3","39.2","31.6","4.1","8.1","13.4","20.6","31.6","49.7","84.7","186.1","602.3","3113.8"
"2000","COD","180","Democratic Republic of the Congo","Haut-Katanga","COD.3_1","CD.HK","-10.9454984664917","27.5304775238037","1924067","15.8","121583.8","789.8","149.5","197.6","5.5","15.2","33.3","77.7","197.6","442.5","838.6","1698.1","2694.9","4825.7"
"2000","COD","180","Democratic Republic of the Congo","Haut-Lomami","COD.4_1","CD.HL","-8.04574489593506","25.907621383667","1429570","13.3","107565.5","93.7","35.7","37.4","4.9","9.0","14.8","23.9","37.4","55.8","86.1","136.0","261.1","1418.7"
"2000","COD","180","Democratic Republic of the Congo","Haut-Uélé","COD.5_1","CD.HU","3.0235698223114","28.7318096160889","983850","10.7","91626.4","67.2","29.7","31.2","4.5","9.4","15.2","21.9","31.2","46.1","68.1","97.4","166.5","722.1"
"2000","COD","180","Democratic Republic of the Congo","Ituri","COD.6_1","CD.IT","2.04877519607544","30.4500923156738","2893238","45.9","62966.2","303.4","169.6","204.6","32.3","65.4","104.6","150.5","204.6","276.0","365.3","494.6","703.4","2144.5"
"2000","COD","180","Democratic Republic of the Congo","Kasaï","COD.9_1","CD.KS","-5.71682167053223","21.0161571502686","1821861","18.9","96310.6","121.7","48.3","49.1","8.5","15.4","24.2","35.3","49.1","66.7","95.6","141.4","257.9","2234.3"
"2000","COD","180","Democratic Republic of the Congo","Kasaï-Central","COD.7_1","CD.LL","-6.21010684967041","22.4204044342041","2085417","36.5","57177.5","364.7","107.1","90.7","14.7","26.2","40.3","60.4","90.7","141.8","240.2","453.8","1198.5","3897.6"
"2000","COD","180","Democratic Republic of the Congo","Kasaï-Oriental","COD.8_1","CD.KO","-6.14924621582031","23.5839424133301","2436266","239.2","10186.4","11562.9","4227.5","13544.4","101.9","346.0","6448.6","11328.8","13544.4","15159.4","16453.8","18163.7","20349.4","30887.7"
"2000","COD","180","Democratic Republic of the Congo","Kinshasa","COD.10_1","CD.KN","-4.38319683074951","15.3457326889038","5167638","486.2","10628.0","23584.5","11943.1","17098.8","1386.4","6195.2","9562.7","13207.2","17098.8","22587.2","29210.0","41100.6","57213.3","95013.3"
"2000","COD","180","Democratic Republic of the Congo","Kongo-Central","COD.11_1","CD.BC","-5.37038230895996","13.9595527648926","2931145","54.6","53701.1","751.6","151.3","125.1","20.7","37.4","56.0","83.2","125.1","182.5","274.1","517.0","1979.2","13139.7"
"2000","COD","180","Democratic Republic of the Congo","Kwango","COD.12_1","CD.KG","-6.20581483840942","17.6749744415283","1546485","17.2","90100.4","53.1","28.5","28.0","7.1","10.8","15.3","21.3","28.0","36.3","48.6","68.0","118.4","884.2"
"2000","COD","180","Democratic Republic of the Congo","Kwilu","COD.13_1","CD.KU","-4.80029106140137","18.8035984039307","2940360","37.4","78668.1","770.5","106.2","69.9","16.4","26.9","38.2","52.1","69.9","95.2","144.5","325.4","3035.1","10690.2"
"2000","COD","180","Democratic Republic of the Congo","Lomami","COD.14_1","CD.LM","-6.52820539474487","24.1779842376709","1788939","33.1","54099.4","228.4","81.3","77.5","12.7","22.5","35.4","53.3","77.5","114.6","172.1","285.1","529.7","2913.6"
"2000","COD","180","Democratic Republic of the Congo","Lualaba","COD.15_1","CD.LB","-9.98478889465332","24.095682144165","718614","5.9","121816.7","40.9","15.7","16.6","2.1","4.5","7.2","11.1","16.6","24.4","34.8","51.8","98.8","601.8"
"2000","COD","180","Democratic Republic of the Congo","Maï-Ndombe","COD.16_1","CD.MA","-2.54036402702332","18.08469581604","1123631","9.0","125287.0","57.2","23.0","23.5","3.2","5.9","10.0","15.8","23.5","35.6","56.0","88.5","150.8","957.2"
"2000","COD","180","Democratic Republic of the Congo","Maniema","COD.17_1","CD.MN","-3.40031290054321","26.5510234832764","1394129","10.9","127505.4","230.5","38.6","35.8","4.2","8.8","16.5","25.6","35.8","49.9","70.4","113.6","483.3","3752.2"
"2000","COD","180","Democratic Republic of the Congo","Mongala","COD.18_1","CD.MO","2.1846604347229","21.6118621826172","1127793","20.4","55193.3","80.1","43.3","46.9","8.6","16.3","24.9","35.5","46.9","62.8","83.2","113.1","181.2","991.0"
"2000","COD","180","Democratic Republic of the Congo","Nord-Kivu","COD.19_1","CD.NK","-0.526900410652161","29.1890316009521","4010015","70.1","57170.8","1742.9","408.2","347.4","42.6","90.3","146.9","228.9","347.4","611.6","1253.9","2454.6","4814.2","17455.3"
"2000","COD","180","Democratic Republic of the Congo","Nord-Ubangi","COD.20_1","CD.NU","3.92990279197693","20.9037113189697","767043","14.1","54249.4","89.1","40.1","46.1","6.0","13.7","22.3","32.8","46.1","61.7","84.4","122.0","197.7","1418.8"
"2000","COD","180","Democratic Republic of the Congo","Sankuru","COD.21_1","CD.SN","-5.05565547943115","23.5379505157471","84068","0.8","108480.1","54.1","19.9","19.9","2.5","5.1","8.4","12.9","19.9","31.3","48.2","82.9","142.4","525.0"
